파일경로,파일명,제목,아티스트,연도,장르,추천장르,Spotify_인기도,Spotify_URL,검색_결과
/Users/mac/Downloads/djing/Beyonce - PURE HONEY.mp3,Beyonce - PURE HONEY.mp3,PURE/HONEY,Beyonce,2022.0,Pop,,70,https://open.spotify.com/track/4DByEumlGTZKSzuVEZ35eo,발견 (유사도: 0.60)
"/Users/mac/Downloads/djing/Tyga, YG - Platinum.mp3","Tyga, YG - Platinum.mp3",Platinum,"Tyga, YG",2023.0,Hip Hop / Club / Bling,,45,https://open.spotify.com/track/54yKZ2DQV7laSMTaWKDJBu,발견 (유사도: 0.88)
/Users/mac/Downloads/djing/The Black Eyed Peas ft Justin Timberlake - Where Is The Love (Clean).mp3,The Black Eyed Peas ft Justin Timberlake - Where Is The Love (Clean).mp3,Where Is The Love (Clean),The Black Eyed Peas ft Justin Timberlake,2001.0,Hip Hop / Pop Rap / Conscious,,84,https://open.spotify.com/track/0xmjwnQ3FNE6HuWCt2nHdZ,발견 (유사도: 0.92)
/Users/mac/Downloads/djing/Ying Yang Twins - Up (Remix) [Dirty].mp3,Ying Yang Twins - Up (Remix) [Dirty].mp3,Up (Remix) [Dirty],Ying Yang Twins,,Hip Hop / R&B,,42,https://open.spotify.com/track/0vHuJINsxpgg6SWpuIbKfY,발견 (유사도: 0.82)
/Users/mac/Downloads/djing/Ty Dolla $ign - Wavy (Feat. Joe Moses).mp3,Ty Dolla $ign - Wavy (Feat. Joe Moses).mp3,Wavy (Feat. Joe Moses),Ty Dolla $ign,2016.0,Hip Hop / West Coast / Party Trap,,63,https://open.spotify.com/track/6oECOh5nAYmxz4EiYhjsPi,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Coco Jones - AEOMG (Dirty).mp3,Coco Jones - AEOMG (Dirty).mp3,AEOMG (Dirty),Coco Jones,2025.0,R&B,,59,https://open.spotify.com/track/5WXHgksaf5IXbYA7MbNkdT,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Jeru The Damaja - You Can't Stop The Prophet (Dirty).mp3,Jeru The Damaja - You Can't Stop The Prophet (Dirty).mp3,You Can't Stop The Prophet (Dirty),Jeru The Damaja,1994.0,Hip Hop,,47,https://open.spotify.com/track/45nvQsjtXL6L570JJ1grBi,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Kenya Grace - Strangers (Clean).mp3,Kenya Grace - Strangers (Clean).mp3,Strangers (Clean),Kenya Grace,2023.0,Pop / Top 40,,80,https://open.spotify.com/track/5mjYQaktjmjcMKcUIcqz4s,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Rotimi - Birthday (Dirty).mp3,Rotimi - Birthday (Dirty).mp3,Birthday (Dirty),Rotimi,2024.0,R&B,,24,https://open.spotify.com/track/77P2eTdJKtXtyyoByYUyo4,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Kayla Nicole ft Taylor Girlz - Bundles (Dirty).mp3,Kayla Nicole ft Taylor Girlz - Bundles (Dirty).mp3,Bundles (Dirty),Kayla Nicole ft Taylor Girlz,2021.0,Hip-Hop / R&B,,62,https://open.spotify.com/track/3QqYZWQLn0evKMIRlGJeeR,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/DaBaby - Hate A Nice Chick (Dirty).mp3,DaBaby - Hate A Nice Chick (Dirty).mp3,Hate A Nice Chick (Dirty),DaBaby,2024.0,Hip Hop,,41,https://open.spotify.com/track/7J3WkJLhkNG03UBklPiOyZ,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Case ft Foxy Brown & Mary J. Blige - Touch Me Tease Me (Remix) (Dirty).mp3,Case ft Foxy Brown & Mary J. Blige - Touch Me Tease Me (Remix) (Dirty).mp3,Touch Me Tease Me (Remix) (Dirty),Case ft Foxy Brown & Mary J. Blige,1996.0,R&B,,56,https://open.spotify.com/track/4xrBjUq18fvXK68DJEi5XM,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Ab-Soul ft Russ & Big Sean - GO OFF (Dirty).mp3,Ab-Soul ft Russ & Big Sean - GO OFF (Dirty).mp3,GO OFF (Dirty),Ab-Soul ft Russ & Big Sean,2023.0,Hip Hop,,40,https://open.spotify.com/track/2g3jf2e9wcwqkIMAM1wN3i,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Meek Mill ft Young Chris - House Party [Dirty].mp3,Meek Mill ft Young Chris - House Party [Dirty].mp3,House Party [Dirty],Meek Mill ft. Young Chris,2012.0,Hip Hop / East Coast / Party,,44,https://open.spotify.com/track/646iHsrMsAeI48Z2qU8WKf,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Mary J. Blige - Just Fine (Clean).mp3,Mary J. Blige - Just Fine (Clean).mp3,Just Fine (Clean),Mary J. Blige,2008.0,R&B,,65,https://open.spotify.com/track/33vzOPcd9FRirYGlCu32x4,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Kash Doll ft DJ Infamous, Mulatto _ Benny The Butcher - Bad Azz (Dirty).mp3","Kash Doll ft DJ Infamous, Mulatto _ Benny The Butcher - Bad Azz (Dirty).mp3",Bad Azz (Dirty),"Kash Doll ft DJ Infamous, Mulatto & Benny The Butcher",2020.0,Hip Hop,,0,https://open.spotify.com/track/07oCDktS0UPmrgfEDw2EFP,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Leon Thomas - MUTT (Dirty).mp3,Leon Thomas - MUTT (Dirty).mp3,MUTT (Dirty),Leon Thomas,2024.0,R&B,,81,https://open.spotify.com/track/1mh9eHVRdNhzryG43PXdW1,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/BLEU & French Montana - Life Worth Living (Dirty).mp3,BLEU & French Montana - Life Worth Living (Dirty).mp3,Life Worth Living (Dirty),BLEU & French Montana,2022.0,Hip Hop,,34,https://open.spotify.com/track/4kczpskMbboYPpz7meQvFH,발견 (유사도: 0.88)
/Users/mac/Downloads/djing/Kanye West ft T-Pain - Good Life (Dirty).mp3,Kanye West ft T-Pain - Good Life (Dirty).mp3,Good Life (Dirty),Kanye West ft T-Pain,2007.0,Hip Hop,,77,https://open.spotify.com/track/4ZPdLEztrlZqbJkgHNw54L,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/3OH!3 - Don't Trust Me (Dirty).mp3,3OH!3 - Don't Trust Me (Dirty).mp3,Don't Trust Me (Dirty),3OH!3,2008.0,Pop,,20,https://open.spotify.com/track/6bCJDetmBqdBpEJqJl9hqS,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Drake ft Latto - Housekeeping Knows (Dirty).mp3,Drake ft Latto - Housekeeping Knows (Dirty).mp3,Housekeeping Knows (Dirty),Drake ft Latto,2024.0,Hip Hop,,64,https://open.spotify.com/track/3YPEtDvQWStCH8eCq0Fl8Z,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/keshi - Say (Clean).mp3,keshi - Say (Clean).mp3,Say (Clean),keshi,2024.0,Pop,,71,https://open.spotify.com/track/49PPH7Kji3bCyKKNx78SxS,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Dem Franchize Boyz ft Charlay & Peanut - Lean Wit It, Rock Wit It (Dirty).mp3","Dem Franchize Boyz ft Charlay & Peanut - Lean Wit It, Rock Wit It (Dirty).mp3","Lean Wit It, Rock Wit It (Dirty)",Dem Franchize Boyz ft Charlay & Peanut,2005.0,Hip Hop,,63,https://open.spotify.com/track/7cVmKBwzPsh4Fmb6SplfEm,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/2 Chainz & Lil Wayne ft 21 Savage - Big Diamonds (Dirty).mp3,2 Chainz & Lil Wayne ft 21 Savage - Big Diamonds (Dirty).mp3,Big Diamonds (Dirty),2 Chainz & Lil Wayne ft 21 Savage,2023.0,Hip Hop,,48,https://open.spotify.com/track/5FDc4ljIWyW8wClzt54dhs,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/dvsn ft Miguel - He Said (Dirty).mp3,dvsn ft Miguel - He Said (Dirty).mp3,He Said (Dirty),dvsn ft Miguel,2021.0,R&B,,36,https://open.spotify.com/track/6VXolCVSsvAu7rhMLxQCz7,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Erica Banks - Pop Out (Dirty).mp3,Erica Banks - Pop Out (Dirty).mp3,Pop Out (Dirty),Erica Banks,2022.0,Hip Hop,,24,https://open.spotify.com/track/0ng1fmKrKCorqjmFtNneFm,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Akon ft Colby O'Donis & Kardinal Offishall - Beautiful (Clean).mp3,Akon ft Colby O'Donis & Kardinal Offishall - Beautiful (Clean).mp3,Beautiful (Clean),Akon ft Colby O'Donis & Kardinal Offishall,2009.0,R&B,,76,https://open.spotify.com/track/1GLx5tpDdwEFiA7KaikvX2,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Belly - Man Listen (Dirty).mp3,Belly - Man Listen (Dirty).mp3,Man Listen (Dirty),Belly,2017.0,Hip Hop / Trap / Street,,53,https://open.spotify.com/track/5GoGjEsPvr0McJQiGGCnws,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Akon ft Stat Quo & Bobby Creekwater - Smack That (Remix) (Dirty).mp3,Akon ft Stat Quo & Bobby Creekwater - Smack That (Remix) (Dirty).mp3,Smack That (Remix) (Dirty),Akon ft Stat Quo & Bobby Creekwater,2006.0,Hip Hop,,87,https://open.spotify.com/track/2kQuhkFX7uSVepCD3h29g5,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Jack Harlow ft Chris Brown - Already Best Friends (Dirty).mp3,Jack Harlow ft Chris Brown - Already Best Friends (Dirty).mp3,Already Best Friends (Dirty),Jack Harlow ft Chris Brown,2020.0,Hip Hop,,67,https://open.spotify.com/track/4RKJRRd4VJfZWiqQTYsleE,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Future - Shit (Dirty).mp3,Future - Shit (Dirty).mp3,Shit (Dirty),Future,2014.0,Hip  Hop,,85,https://open.spotify.com/track/28drn6tQo95MRvO0jQEo5C,발견 (유사도: 0.82)
/Users/mac/Downloads/djing/Joyner Lucas ft Lil Baby - Ramen & OJ (Dirty).mp3,Joyner Lucas ft Lil Baby - Ramen & OJ (Dirty).mp3,Ramen & OJ (Dirty),Joyner Lucas ft Lil Baby,2021.0,Hip Hop,,70,https://open.spotify.com/track/4TIqzdAssasqx3DAe6cG9J,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Sofi Green - Rich Girl (Dirty).mp3,Sofi Green - Rich Girl (Dirty).mp3,Rich Girl (Dirty),Sofi Green,2025.0,R&B,,0,https://open.spotify.com/track/1UdLuQuK2oBOkF7YBZP6lX,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/KAYTRANADA & Rochelle Jordan - LoverFriend (Dirty).mp3,KAYTRANADA & Rochelle Jordan - LoverFriend (Dirty).mp3,LoverFriend (Dirty),KAYTRANADA & Rochelle Jordan,2024.0,Hip Hop,,61,https://open.spotify.com/track/5ahq8vkzMznGmfN2EVOukP,발견 (유사도: 0.70)
/Users/mac/Downloads/djing/NLE Choppa - Gang Baby (Dirty).mp3,NLE Choppa - Gang Baby (Dirty).mp3,Gang Baby (Dirty),NLE Choppa,2024.0,Hip Hop,,82,https://open.spotify.com/track/76Ku9OBFK1NjMylR8r4WLK,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Bhad Bhabie ft Tory Lanez - Babyface Savage (Dirty).mp3,Bhad Bhabie ft Tory Lanez - Babyface Savage (Dirty).mp3,Babyface Savage (Dirty),Bhad Bhabie ft Tory Lanez,2019.0,Hip Hop,,57,https://open.spotify.com/track/2xB64x7pRS8Qa9uuZktOnA,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Jay Rock ft Jeremih - Tap Out (Dirty).mp3,Jay Rock ft Jeremih - Tap Out (Dirty).mp3,Tap Out (Dirty),Jay Rock ft Jeremih,2018.0,Hip Hop,,55,https://open.spotify.com/track/2YaOQzBkhejBu5d4CyGsfS,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Lo-Key- - I Got A Thang 4 Ya! (Clean).mp3,Lo-Key- - I Got A Thang 4 Ya! (Clean).mp3,I Got A Thang 4 Ya! (Clean),Lo-Key?,1992.0,R&B,,40,https://open.spotify.com/track/44tMr9ypzWXXFq0wjDqphF,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Quality Control ft Lil Yachty & Young Thug - On Me (Dirty).mp3,Quality Control ft Lil Yachty & Young Thug - On Me (Dirty).mp3,On Me (Dirty),Quality Control ft Lil Yachty & Young Thug,2017.0,Hip Hop,,46,https://open.spotify.com/track/576JCUaqor63kCrYkP5Z5e,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/The Game ft Drake - 100 (Dirty).mp3,The Game ft Drake - 100 (Dirty).mp3,100 (Dirty),The Game ft Drake,,Hip Hop,,59,https://open.spotify.com/track/48YCxFA6VaPwpFd7sFuwnM,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/PARTYNEXTDOOR & Drake - MOTH BALLS (Dirty).mp3,PARTYNEXTDOOR & Drake - MOTH BALLS (Dirty).mp3,MOTH BALLS (Dirty),PARTYNEXTDOOR & Drake,2025.0,R&B,,74,https://open.spotify.com/track/7DL2F2bueQycqYjqsjHYjG,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Nas ft Will.I.Am - Hip Hop Is Dead (Dirty).mp3,Nas ft Will.I.Am - Hip Hop Is Dead (Dirty).mp3,Hip Hop Is Dead (Dirty),Nas ft Will.I.Am,2006.0,Hip Hop / East Coast / Conscious,,50,https://open.spotify.com/track/5z37OkOEzss0a6F5bxjlkS,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Ava Max - Spot a Fake (Dirty).mp3,Ava Max - Spot a Fake (Dirty).mp3,Spot a Fake (Dirty),Ava Max,2024.0,Pop,,67,https://open.spotify.com/track/1svpo8ORIHy4BdgicdyUjx,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Houston ft Chingy, I-20 & Nate Dogg - I Like That (Dirty).mp3","Houston ft Chingy, I-20 & Nate Dogg - I Like That (Dirty).mp3",I Like That (Dirty),"Houston ft Chingy, I-20 & Nate Dogg",2004.0,Hip Hop / Southern / Club,,64,https://open.spotify.com/track/4MMqj7HaLL8BphbBZnlsdq,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Snoop Dogg, Dr. Dre, Tom Petty & Jelly Roll - Last Dance With Mary Jane (Dirty).mp3","Snoop Dogg, Dr. Dre, Tom Petty & Jelly Roll - Last Dance With Mary Jane (Dirty).mp3",Last Dance With Mary Jane (Dirty),"Snoop Dogg, Dr. Dre, Tom Petty & Jelly Roll",2024.0,Hip Hop,,68,https://open.spotify.com/track/4nqKqrFUwEkHEGKBr1lBe3,발견 (유사도: 0.88)
/Users/mac/Downloads/djing/Xzibit ft Jayo Felony - Puddy Pop (Dirty).mp3,Xzibit ft Jayo Felony - Puddy Pop (Dirty).mp3,Puddy Pop (Dirty),Xzibit ft Jayo Felony,2018.0,Hip Hop,,0,https://open.spotify.com/track/0p0UQFkvmqQktbfYFWmQiM,발견 (유사도: 0.60)
/Users/mac/Downloads/djing/Mark Ronson ft Tweet & Sean Paul - International Affair (Dirty).mp3,Mark Ronson ft Tweet & Sean Paul - International Affair (Dirty).mp3,International Affair (Dirty),Mark Ronson ft Tweet & Sean Paul,2003.0,Reggae,,4,https://open.spotify.com/track/1bgDS4RwFuzcgL58GuVsqV,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Tyga - Mmphh (Dirty).mp3,Tyga - Mmphh (Dirty).mp3,Mmphh (Dirty),Tyga,2024.0,Hip Hop,,42,https://open.spotify.com/track/6bdz8PY44T1qIVIcU6s6qd,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Suga Free - Why U Bullshittin' (Dirty).mp3,Suga Free - Why U Bullshittin' (Dirty).mp3,Why U Bullshittin' (Dirty),Suga Free,1997.0,Hip Hop,,52,https://open.spotify.com/track/3zb1zBmkrPF6VW8RhlSYA1,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/DaBaby - NAN (Dirty).mp3,DaBaby - NAN (Dirty).mp3,NAN (Dirty),DaBaby,2024.0,Hip Hop,,43,https://open.spotify.com/track/0CbXAQ9r0pvnQC9WAbZij4,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Megan Thee Stallion - HISS (Dirty).mp3,Megan Thee Stallion - HISS (Dirty).mp3,HISS (Dirty),Megan Thee Stallion,2024.0,Hip Hop,,66,https://open.spotify.com/track/79AHPJd8upvNxyK2qQcY8J,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Sage The Gemini feat Iamsu - Gas Pedal (Dirty).mp3,Sage The Gemini feat Iamsu - Gas Pedal (Dirty).mp3,Gas Pedal (Dirty),Sage The Gemini feat Iamsu,2012.0,Hip  Hop,,72,https://open.spotify.com/track/1UMKquW1olreYO1LlLmTqi,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Pleasure P ft Plies - Rock With You (Dirty).mp3,Pleasure P ft Plies - Rock With You (Dirty).mp3,Rock With You (Dirty),Pleasure P ft Plies,,Hip Hop,,41,https://open.spotify.com/track/7GChr3qNhTYzKmoYnBpRA7,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Rick Ross - Hustlin (Dirty).mp3,Rick Ross - Hustlin (Dirty).mp3,Hustlin (Dirty),Rick Ross,2006.0,Hip Hop,,71,https://open.spotify.com/track/3hQCHzkE5oSA3F1xM8bpcM,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Juicy J - Bands A Make Her Dance (Dirty).mp3,Juicy J - Bands A Make Her Dance (Dirty).mp3,Bands A Make Her Dance (Dirty),Juicy J,,Hip  Hop,,24,https://open.spotify.com/track/2Dn6PpqHBOn8jDQNhDWjvI,발견 (유사도: 0.82)
"/Users/mac/Downloads/djing/Daddy Yankee ft N.O.R.E., Lil Jon & Pitbull - Gasolina (Remix) (Clean).mp3","Daddy Yankee ft N.O.R.E., Lil Jon & Pitbull - Gasolina (Remix) (Clean).mp3",Gasolina (Remix) (Clean),"Daddy Yankee ft N.O.R.E., Lil Jon & Pitbull",2004.0,Latin Pop,,86,https://open.spotify.com/track/5YoITs1m0q8UOQ4AW7N5ga,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Rae Sremmurd ft Lil Jon - Set The Roof (Dirty).mp3,Rae Sremmurd ft Lil Jon - Set The Roof (Dirty).mp3,Set The Roof (Dirty),Rae Sremmurd ft Lil Jon,2016.0,Hip Hop / Southern / Crunk,,44,https://open.spotify.com/track/634enyZhLpXIvwqCPQr3Lt,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Juicy J ft ASAP Rocky - Scholarship (Dirty).mp3,Juicy J ft ASAP Rocky - Scholarship (Dirty).mp3,Scholarship (Dirty),Juicy J ft ASAP Rocky,,Hip Hop,,46,https://open.spotify.com/track/4k7CmAZYtT53oXNxQReusm,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Bobby Brackins ft IamSu & Too Short & Mila J - Hot Box (Remix) (Dirty).mp3,Bobby Brackins ft IamSu & Too Short & Mila J - Hot Box (Remix) (Dirty).mp3,Hot Box (Remix) (Dirty),Bobby Brackins ft IamSu & Too Short & Mila J,,Hip Hop,,31,https://open.spotify.com/track/1N2G6R3Rtbr7gLCL4j4d1p,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Young Jeezy ft Plies - Lose My Mind (Dirty).mp3,Young Jeezy ft Plies - Lose My Mind (Dirty).mp3,Lose My Mind (Dirty),Young Jeezy ft Plies,,Hip Hop / Southern / Trap,,61,https://open.spotify.com/track/0Ft6hwGWdCdujdK6TOfBV7,발견 (유사도: 0.88)
/Users/mac/Downloads/djing/Gunna - WhatsApp (WASSAM) (Dirty).mp3,Gunna - WhatsApp (WASSAM) (Dirty).mp3,WhatsApp (WASSAM) (Dirty),Gunna,2024.0,Hip Hop,,63,https://open.spotify.com/track/6LAicOLiCrHw0bmaLBDbC8,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Lil Dicky ft Rich Homie Quan & Fetty Wap - Save Dat Money (Dirty).mp3,Lil Dicky ft Rich Homie Quan & Fetty Wap - Save Dat Money (Dirty).mp3,Save Dat Money (Dirty),Lil Dicky ft Rich Homie Quan & Fetty Wap,2015.0,Hip Hop / Comedy / Trap,,30,https://open.spotify.com/track/14dJ7lD1iJhxfx6b4vutVY,발견 (유사도: 0.50)
/Users/mac/Downloads/djing/DJ Snake ft Travis Scott & Migos & G4shi - Oh Me Oh My (Dirty).mp3,DJ Snake ft Travis Scott & Migos & G4shi - Oh Me Oh My (Dirty).mp3,Oh Me Oh My (Dirty),DJ Snake ft Travis Scott & Migos & G4shi,2016.0,Hip Hop,,45,https://open.spotify.com/track/56urRCfhQX5H3tfGt6q3uU,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Blue - All Rise.mp3,Blue - All Rise.mp3,All Rise,Blue,2001.0,"Pop, R&B",,68,https://open.spotify.com/track/7jley98gCQFueQ5MCaFWIb,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/50 Cent - Best Friend (Dirty).mp3,50 Cent - Best Friend (Dirty).mp3,Best Friend (Dirty),50 Cent,2006.0,Hip Hop,,69,https://open.spotify.com/track/7jdzEA44GdSp4laVCF3Ztw,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Waka Floka Flame ft Roscoe Dash & Wale - No Hands (Dirty).mp3,Waka Floka Flame ft Roscoe Dash & Wale - No Hands (Dirty).mp3,No Hands (Dirty),Waka Floka Flame ft Roscoe Dash & Wale,2010.0,Hip Hop / Southern / Crunk,,0,https://open.spotify.com/track/4vr6KKdpBBDgkhN1VbSyWo,발견 (유사도: 0.88)
/Users/mac/Downloads/djing/Post Malone ft SZA - Staring At The Sun (Dirty).mp3,Post Malone ft SZA - Staring At The Sun (Dirty).mp3,Staring At The Sun (Dirty),Post Malone ft SZA,2019.0,Hip Hop,,68,https://open.spotify.com/track/5KE9b4x7Zj2A8XtbkqhqTe,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Big Freedia ft Kesha - Chasing Rainbows (Clean).mp3,Big Freedia ft Kesha - Chasing Rainbows (Clean).mp3,Chasing Rainbows (Clean),Big Freedia ft Kesha,2020.0,Pop,,31,https://open.spotify.com/track/0yyGPysKQydf4hWluXRD6O,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Mobb Deep ft 50 Cent & Nate Dogg - Have A Party (Dirty).mp3,Mobb Deep ft 50 Cent & Nate Dogg - Have A Party (Dirty).mp3,Have A Party (Dirty),Mobb Deep ft 50 Cent & Nate Dogg,2005.0,Hip Hop,,47,https://open.spotify.com/track/6ardtQeq3Ptxk23wb2msT3,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/The Weeknd - Acquainted (Dirty).mp3,The Weeknd - Acquainted (Dirty).mp3,Acquainted (Dirty),The Weeknd,,R&B,,76,https://open.spotify.com/track/7uJH0YdSZL6psjxI6Xy08b,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Mya - My Love Is Like Wo (Dirty).mp3,Mya - My Love Is Like Wo (Dirty).mp3,My Love Is Like Wo (Dirty),Mya,2003.0,R&B,,47,https://open.spotify.com/track/2ZqprVgnllancjXke8wLc5,발견 (유사도: 0.60)
/Users/mac/Downloads/djing/6IX9INE ft Nicki Minaj & Kanye West - MAMA (Dirty).mp3,6IX9INE ft Nicki Minaj & Kanye West - MAMA (Dirty).mp3,MAMA (Dirty),6IX9INE ft Nicki Minaj & Kanye West,2018.0,Hip Hop,,57,https://open.spotify.com/track/5SOYmkRawOJrpufdWsAfo8,발견 (유사도: 0.82)
/Users/mac/Downloads/djing/JEEZY ft Bankroll Fresh - All There (Dirty).mp3,JEEZY ft Bankroll Fresh - All There (Dirty).mp3,All There (Dirty),JEEZY ft Bankroll Fresh,2016.0,Hip Hop,,66,https://open.spotify.com/track/4l5lF04xjhTfYSopCXc4FU,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/The Rej3ctz - Cat Daddy [Dirty].mp3,The Rej3ctz - Cat Daddy [Dirty].mp3,Cat Daddy [Dirty] ,The Rej3ctz,,Hip Hop,,47,https://open.spotify.com/track/1N4jhCFeE0hrZGYfpJsSAF,발견 (유사도: 0.88)
/Users/mac/Downloads/djing/Meek Mill ft Lil Uzi Vert - Blue Notes 2 (Dirty).mp3,Meek Mill ft Lil Uzi Vert - Blue Notes 2 (Dirty).mp3,Blue Notes 2 (Dirty),Meek Mill ft Lil Uzi Vert,2021.0,Hip Hop,,51,https://open.spotify.com/track/2kdhiombBoiHjvSKG3EI0m,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Major Lazer & MOTi ft Ty Dolla Sign & Wizkid & Kranium - Boom (Dirty).mp3,Major Lazer & MOTi ft Ty Dolla Sign & Wizkid & Kranium - Boom (Dirty).mp3,Boom (Dirty),Major Lazer & MOTi ft Ty Dolla Sign & Wizkid & Kranium,,Top 40,,22,https://open.spotify.com/track/6antE3ILygCh1CrOkxmPCT,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/A Boogie Wit Da Hoodie - Look Back At It (Dirty).mp3,A Boogie Wit Da Hoodie - Look Back At It (Dirty).mp3,Look Back At It (Dirty),A Boogie Wit Da Hoodie,2018.0,Hip Hop,,78,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Big Sean ft J Cole - 24K of Gold (Dirty).mp3,Big Sean ft J Cole - 24K of Gold (Dirty).mp3,24K of Gold (Dirty),Big Sean ft J Cole,2022.0,Hip Hop,,43,https://open.spotify.com/track/2Hjql0iqpb3oXFuUptCtDn,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Jay Rock ft Kendrick Lamar - Wow Freestyle (Dirty).mp3,Jay Rock ft Kendrick Lamar - Wow Freestyle (Dirty).mp3,Wow Freestyle (Dirty),Jay Rock ft Kendrick Lamar,2018.0,Hip Hop,,67,https://open.spotify.com/track/0gV5B7zmJkS1aaH9APokrH,발견 (유사도: 1.00)
"/Users/mac/Downloads/djing/Will.I.Am ft Miley Cyrus, Wiz Khalifa & French Montana - Feeling Myself (Dirty).mp3","Will.I.Am ft Miley Cyrus, Wiz Khalifa & French Montana - Feeling Myself (Dirty).mp3",Feeling Myself (Dirty),"Will.I.Am ft Miley Cyrus, Wiz Khalifa & French Montana",2013.0,Hip Hop,,3,https://open.spotify.com/track/2V3s5vJbYpdZ8wFME4ozJ5,발견 (유사도: 0.60)
/Users/mac/Downloads/djing/Mya ft Sisqo - It's All About Me (Dirty).mp3,Mya ft Sisqo - It's All About Me (Dirty).mp3,It's All About Me (Dirty),Mya ft Sisqo,1998.0,R&B,,53,https://open.spotify.com/track/4Wtk0YYWUcx1JYicaq5Jd0,발견 (유사도: 0.60)
/Users/mac/Downloads/djing/NF - When I Grow Up (Clean).mp3,NF - When I Grow Up (Clean).mp3,When I Grow Up (Clean),NF,2019.0,Hip Hop,,74,https://open.spotify.com/track/5rLyYxZNzca00ENADO9m54,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Saweetie - BO2$ CHICK (Dirty).mp3,Saweetie - BO2$ CHICK (Dirty).mp3,BO$$ CHICK (Dirty),Saweetie,2022.0,Hip Hop,,48,https://open.spotify.com/track/0FAKS4dY2MADctcsPbmUvm,발견 (유사도: 1.00)
/Users/mac/Downloads/djing/Young Jeezy ft Nas - My President (Dirty).mp3,Young Jeezy ft Nas - My President (Dirty).mp3,My President (Dirty),Young Jeezy ft Nas,2008.0,Hip Hop,,51,https://open.spotify.com/track/1yVRHr9Jjw0Ve7qdlINUCY,발견 (유사도: 0.88)
